id,kabkot_id,kecamatan
1,1,Arongan Lambalek
2,1,Bubon
3,1,Johan Pahlawan
4,1,Kaway XVI
5,1,Meureubo
6,1,Pante Ceureumen (Pantai Ceuremen)
7,1,Panton Reu
8,1,Samatiga
9,1,Sungai Mas
10,1,Woyla
11,1,Woyla Barat
12,1,Woyla Timur
13,2,Babah Rot
14,2,Blang Pidie
15,2,Jeumpa
16,2,Kuala Batee
17,2,Lembah Sabil
18,2,Manggeng
19,2,Setia
20,2,Susoh
21,2,Tangan-Tangan
22,3,Baitussalam
23,3,Blank Bintang
24,3,Darul Imarah
25,3,Darul Kamal
26,3,Darussalam
27,3,Indrapuri
28,3,Ingin Jaya
29,3,Kota Cot Glie (Kuta Cot Glie)
30,3,Kota Jantho
31,3,Kota Malaka (Kuta Malaka)
32,3,Krueng Barona Jaya
33,3,Kuta Baro
34,3,Lembah Seulawah
35,3,Leupung
36,3,Lhoknga (Lho'nga)
37,3,Lhoong
38,3,Mantasiek (Montasik)
39,3,Mesjid Raya
40,3,Peukan Bada
41,3,Pulo Aceh
42,3,Seulimeum
43,3,Simpang Tiga
44,3,Suka Makmur
45,4,Darul Hikmah
46,4,Indra Jaya
47,4,Jaya
48,4,Keude Panga
49,4,Krueng Sabee
50,4,Pasie Raya
51,4,Sampoiniet
52,4,Setia Bakti
53,4,Teunom
54,5,Bakongan
55,5,Bakongan Timur
56,5,Kluet Selatan
57,5,Kluet Tengah
58,5,Kluet Timur
59,5,Kluet Utara
60,5,Kota Bahagia
61,5,Labuhan Haji
62,5,Labuhan Haji Barat
63,5,Labuhan Haji Timur
64,5,Meukek
65,5,Pasie Raja
66,5,Sama Dua
67,5,Sawang
68,5,Tapak Tuan
69,5,Trumon
70,5,Trumon Tengah
71,5,Trumon Timur
72,6,Danau Paris
73,6,Gunung Meriah (Mariah)
74,6,Kota Baharu
75,6,Kuala Baru
76,6,Pulau Banyak
77,6,Pulau Banyak Barat
78,6,Simpang Kanan
79,6,Singkil
80,6,Singkil Utara
81,6,Singkohor
82,6,Suro Makmur
83,7,Banda Mulia
84,7,Bandar Pusaka
85,7,Bendahara
86,7,Karang Baru
87,7,Kejuruan Muda
88,7,Kota Kuala Simpang
89,7,Manyak Payed
90,7,Rantau
91,7,Sekerak
92,7,Seruway
93,7,Tamiang Hulu
94,7,Tenggulun
95,8,Atu Lintang
96,8,Bebesen
97,8,Bies
98,8,Bintang
99,8,Celala
100,8,Jagong Jeget
101,8,Kebayakan
102,8,Ketol
103,8,Kute Panang
104,8,Linge
105,8,Lut Tawar
106,8,Pegasing
107,8,Rusip Antara
108,8,Silih Nara
109,9,Babul Makmur
110,9,Babul Rahmah
111,9,Babussalam
112,9,Badar
113,9,Bambel
114,9,Bukit Tusam
115,9,Darul Hasanah
116,9,Deleng Pokhisen
117,9,Ketambe
118,9,Lawe Alas
119,9,Lawe Bulan
120,9,Lawe Sigala-Gala
121,9,Lawe Sumur
122,9,Leuser
123,9,Semadam
124,9,Tanah Alas
125,10,Banda Alam
126,10,Birem Bayeun
127,10,Darul Aman
128,10,Darul Falah
129,10,Darul Iksan (Ihsan)
130,10,Idi Rayeuk
131,10,Idi Timur
132,10,Idi Tunong
133,10,Indra Makmur
134,10,Julok
135,10,Madat
136,10,Nurussalam
137,10,Pante Bidari
138,10,Peudawa
139,10,Peunaron
140,10,Peureulak
141,10,Peureulak Barat
142,10,Peureulak Timur
143,10,Rantau Selamat
144,10,Ranto Peureulak
145,10,Serbajadi
146,10,Simpang Jernih
147,10,Simpang Ulim
148,10,Sungai Raya
149,11,Baktiya
150,11,Baktiya Barat
151,11,Banda Baro
152,11,Cot Girek
153,11,Dewantara
154,11,Geuredong Pase
155,11,Kuta Makmur
156,11,Langkahan
157,11,Lapang
158,11,Lhoksukon
159,11,Matangkuli
160,11,Meurah Mulia
161,11,Muara Batu
162,11,Nibong
163,11,Nisam
164,11,Nisam Antara
165,11,Paya Bakong
166,11,Pirak Timur
167,11,Samudera
168,11,Sawang
169,11,Seunuddon (Seunudon)
170,11,Simpang Kramat (Keramat)
171,11,Syamtalira Aron
172,11,Syamtalira Bayu
173,11,Tanah Jambo Aye
174,11,Tanah Luas
175,11,Tanah Pasir
176,12,Bandar
177,12,Bener Kelipah
178,12,Bukit
179,12,Gajah Putih
180,12,Mesidah
181,12,Permata
182,12,Pintu Rime Gayo
183,12,Syiah Utama
184,12,Timang Gajah
185,12,Wih Pesam
186,13,Ganda Pura
187,13,Jangka
188,13,Jeumpa
189,13,Jeunieb
190,13,Juli
191,13,Kota Juang
192,13,Kuala
193,13,Kuta Blang
194,13,Makmur
195,13,Pandrah
196,13,Peudada
197,13,Peulimbang (Plimbang)
198,13,Peusangan
199,13,Peusangan Selatan
200,13,Peusangan Siblah Krueng
201,13,Samalanga
202,13,Simpang Mamplam
203,14,Blang Jerango
204,14,Blang Kejeren
205,14,Blang Pegayon
206,14,Dabun Gelang (Debun Gelang)
207,14,Kuta Panjang
208,14,Pantan Cuaca
209,14,Pining (Pinding)
210,14,Putri Betung
211,14,Rikit Gaib
212,14,Terangun (Terangon)
213,14,Teripe/Tripe Jaya
214,15,Beutong
215,15,Beutong Ateuh Banggalang
216,15,Darul Makmur
217,15,Kuala
218,15,Kuala Pesisir
219,15,Seunagan
220,15,Seunagan Timur
221,15,Suka Makmue
222,15,Tadu Raya
223,15,Tripa Makmur
224,16,Batee
225,16,Delima
226,16,Geumpang
227,16,Glumpang Baro
228,16,Glumpang Tiga (Geulumpang Tiga)
229,16,Grong Grong
230,16,Indrajaya
231,16,Kembang Tanjong
232,16,Keumala
233,16,Kota Sigli
234,16,Mane
235,16,Mila
236,16,Muara Tiga
237,16,Mutiara
238,16,Mutiara Timur
239,16,Padang Tiji
240,16,Peukan Baro
241,16,Pidie
242,16,Sakti
243,16,Simpang Tiga
244,16,Tangse
245,16,Tiro/Truseb
246,16,Titeue
247,17,Bandar Baru
248,17,Bandar Dua
249,17,Jangka Buya
250,17,Meurah Dua
251,17,Meureudu
252,17,Panteraja
253,17,Trienggadeng
254,17,Ulim
255,18,Alapan (Alafan)
256,18,Salang
257,18,Simeuleu Barat
258,18,Simeuleu Tengah
259,18,Simeuleu Timur
260,18,Simeulue Cut
261,18,Teluk Dalam
262,18,Teupah Barat
263,18,Teupah Selatan
264,18,Teupah Tengah
265,19,Baiturrahman
266,19,Banda Raya
267,19,Jaya Baru
268,19,Kuta Alam
269,19,Kuta Raja
270,19,Lueng Bata
271,19,Meuraxa
272,19,Syiah Kuala
273,19,Ulee Kareng
274,20,Langsa Barat
275,20,Langsa Baro
276,20,Langsa Kota
277,20,Langsa Lama
278,20,Langsa Timur
279,21,Banda Sakti
280,21,Blang Mangat
281,21,Muara Dua
282,21,Muara Satu
283,22,Sukajaya
284,22,Sukakarya
285,23,Longkib
286,23,Penanggalan
287,23,Rundeng
288,23,Simpang Kiri
289,23,Sultan Daulat
290,24,Aek Kuasan
291,24,Aek Ledong
292,24,Aek Songsongan
293,24,Air Batu
294,24,Air Joman
295,24,Bandar Pasir Mandoge
296,24,Bandar Pulau
297,24,Buntu Pane
298,24,Kota Kisaran Barat
299,24,Kota Kisaran Timur
300,24,Meranti
301,24,Pulau Rakyat
302,24,Pulo Bandring
303,24,Rahuning
304,24,Rawang Panca Arga
305,24,Sei Dadap
306,24,Sei Kepayang
307,24,Sei Kepayang Barat
308,24,Sei Kepayang Timur
309,24,Setia Janji
310,24,Silau Laut
311,24,Simpang Empat
312,24,Tanjung Balai
313,24,Teluk Dalam
314,24,Tinggi Raja
315,25,Air Putih
316,25,Limapuluh
317,25,Medang Deras
318,25,Sei Balai
319,25,Sei Suka
320,25,Talawi
321,25,Tanjung Tiram
322,26,Berampu (Brampu)
323,26,Gunung Sitember
324,26,Lae Parira
325,26,Parbuluan
326,26,Pegagan Hilir
327,26,Sidikalang
328,26,Siempat Nempu
329,26,Siempat Nempu Hilir
330,26,Siempat Nempu Hulu
331,26,Silahi Sabungan
332,26,Silima Pungga-Pungga
333,26,Sitinjo
334,26,Sumbul
335,26,Tanah Pinem
336,26,Tiga Lingga
337,27,Bangun Purba
338,27,Batang Kuis
339,27,Beringin
340,27,Biru-Biru
341,27,Deli Tua
342,27,Galang
343,27,Gunung Meriah
344,27,Hamparan Perak
345,27,Kutalimbaru
346,27,Labuhan Deli
347,27,Lubuk Pakam
348,27,Namo Rambe
349,27,Pagar Merbau
350,27,Pancur Batu
351,27,Pantai Labu
352,27,Patumbak
353,27,Percut Sei Tuan
354,27,Sibolangit
355,27,Sinembah Tanjung Muda Hilir
356,27,Sinembah Tanjung Muda Hulu
357,27,Sunggal
358,27,Tanjung Morawa
359,28,Bakti Raja
360,28,Dolok Sanggul
361,28,Lintong Nihuta
362,28,Onan Ganjang
363,28,Pakkat
364,28,Paranginan
365,28,Parlilitan
366,28,Pollung
367,28,Sijama Polang
368,28,Tara Bintang
369,29,Barus Jahe
370,29,Brastagi (Berastagi)
371,29,Dolat Rayat
372,29,Juhar
373,29,Kabanjahe
374,29,Kuta Buluh
375,29,Laubaleng
376,29,Mardinding
377,29,Merdeka
378,29,Merek
379,29,Munte
380,29,Nama Teran
381,29,Payung
382,29,Simpang Empat
383,29,Tiga Binanga
384,29,Tiga Panah
385,29,Tiganderket
386,30,Bilah Barat
387,30,Bilah Hilir
388,30,Bilah Hulu
389,30,Panai Hilir
390,30,Panai Hulu
391,30,Panai Tengah
392,30,Pangkatan
393,30,Rantau Selatan
394,30,Rantau Utara
395,31,Kampung Rakyat
396,31,Kota Pinang
397,31,Sei/Sungai Kanan
398,31,Silangkitang
399,31,Torgamba
400,32,Aek Kuo
401,32,Aek Natas
402,32,Kualuh Hilir
403,32,Kualuh Hulu
404,32,Kualuh Leidong
405,32,Kualuh Selatan
406,32,Marbau
407,32,Na IX-X
408,33,Babalan
409,33,Bahorok
410,33,Batang Serangan
411,33,Besitang
412,33,Binjai
413,33,Brandan Barat
414,33,Gebang
415,33,Hinai
416,33,Kuala
417,33,Kutambaru
418,33,Padang Tualang
419,33,Pangkalan Susu
420,33,Pematang Jaya
421,33,Salapian
422,33,Sawit Seberang
423,33,Secanggang
424,33,Sei Binge (Bingai)
425,33,Sei Lepan
426,33,Selesai
427,33,Sirapit (Serapit)
428,33,Stabat
429,33,Tanjungpura
430,33,Wampu
431,34,Batahan
432,34,Batang Natal
433,34,Bukit Malintang
434,34,Huta Bargot
435,34,Kotanopan
436,34,Lembah Sorik Marapi
437,34,Lingga Bayu
438,34,Muara Batang Gadis
439,34,Muara Sipongi
440,34,Naga Juang
441,34,Natal
442,34,Pakantan
443,34,Panyabungan
444,34,Panyabungan Barat
445,34,Panyabungan Selatan
446,34,Panyabungan Timur
447,34,Panyabungan Utara
448,34,Puncak Sorik Marapi
449,34,Ranto Baek
450,34,Siabu
451,34,Sinunukan
452,34,Tambangan
453,34,Ulu Pungkut
454,35,Bawolato
455,35,Botomuzoi
456,35,Gido
457,35,Hili Serangkai (Hilisaranggu)
458,35,Hiliduho
459,35,Idano Gawo
460,35,Ma'u
461,35,Sogae Adu (Sogaeadu)
462,35,Somolo-Molo (Samolo)
463,35,Ulugawo
464,36,Lahomi (Gahori)
465,36,Lolofitu Moi
466,36,Mandrehe
467,36,Mandrehe Barat
468,36,Mandrehe Utara
469,36,Moro'o
470,36,Sirombu
471,36,Ulu Moro'o (Ulu Narwo)
472,37,Amandraya
473,37,Aramo
474,37,Boronadu
475,37,Fanayama
476,37,Gomo
477,37,Hibala
478,37,Hilimegai
479,37,Hilisalawa'ahe (Hilisalawaahe)
480,37,Huruna
481,37,Lahusa
482,37,Lolomatua
483,37,Lolowau
484,37,Maniamolo
485,37,Mazino
486,37,Mazo
487,37,O'o'u (Oou)
488,37,Onohazumba
489,37,Pulau-Pulau Batu
490,37,Pulau-Pulau Batu Barat
491,37,Pulau-Pulau Batu Timur
492,37,Pulau-Pulau Batu Utara
493,37,Sidua'ori
494,37,Simuk
495,37,Somambawa
496,37,Susua
497,37,Tanah Masa
498,37,Teluk Dalam
499,37,Toma
500,37,Ulunoyo
501,37,Ulususua
502,37,Umbunasi
503,38,Afulu
504,38,Alasa
505,38,Alasa Talumuzoi
506,38,Lahewa
507,38,Lahewa Timur
508,38,Lotu
509,38,Namohalu Esiwa
510,38,Sawo
511,38,Sitolu Ori
512,38,Tugala Oyo
513,38,Tuhemberua
514,39,Aek Nabara Barumun
515,39,Barumun
516,39,Barumun Selatan
517,39,Barumun Tengah
518,39,Batang Lubu Sutam
519,39,Huristak
520,39,Huta Raja Tinggi
521,39,Lubuk Barumun
522,39,Sihapas Barumun
523,39,Sosa
524,39,Sosopan
525,39,Ulu Barumun
526,40,Batang Onang
527,40,Dolok
528,40,Dolok Sigompulon
529,40,Halongonan
530,40,Hulu Sihapas
531,40,Padang Bolak
532,40,Padang Bolak Julu
533,40,Portibi
534,40,Simangambat
535,41,Kerajaan
536,41,Pagindar
537,41,Pergetteng Getteng Sengkut
538,41,Salak
539,41,Siempat Rube
540,41,Sitellu Tali Urang Jehe
541,41,Sitellu Tali Urang Julu
542,41,Tinada
543,42,Harian
544,42,Nainggolan
545,42,Onan Runggu
546,42,Palipi
547,42,Pangururan
548,42,Ronggur Nihuta
549,42,Sianjur Mula Mula
550,42,Simanindo
551,42,Sitio-tio
552,43,Bandar Khalifah
553,43,Bintang Bayu
554,43,Dolok Masihul
555,43,Dolok Merawan
556,43,Kotarih
557,43,Pantai Cermin
558,43,Pegajahan
559,43,Perbaungan
560,43,Sei Bamban
561,43,Sei Rampah
562,43,Serba Jadi
563,43,Silinda
564,43,Sipispis
565,43,Tanjung Beringin
566,43,Tebing Syahbandar
567,43,Tebing Tinggi
568,43,Teluk Mengkudu
569,44,Bandar
570,44,Bandar Huluan
571,44,Bandar Masilam
572,44,Bosar Maligas
573,44,Dolok Batu Nanggar
574,44,Dolok Panribuan
575,44,Dolok Pardamean
576,44,Dolok Silau
577,44,Girsang Sipangan Bolon
578,44,Gunung Malela
579,44,Gunung Maligas
580,44,Haranggaol Horison
581,44,Hatonduhan
582,44,Huta Bayu Raja
583,44,Jawa Maraja Bah Jambi
584,44,Jorlang Hataran
585,44,Panei
586,44,Panombeian Panei
587,44,Pematang Bandar
588,44,Pematang Sidamanik
589,44,Pematang Silima Huta
590,44,Purba
591,44,Raya
592,44,Raya Kahean
593,44,Siantar
594,44,Sidamanik
595,44,Silimakuta
596,44,Silou Kahean
597,44,Tanah Jawa
598,44,Tapian Dolok
599,44,Ujung Padang
600,45,Aek Bilah
601,45,Angkola Barat
602,45,Angkola Sangkunur
603,45,Angkola Selatan
604,45,Angkola Timur
605,45,Arse
606,45,Batang Angkola
607,45,Batang Toru
608,45,Marancar
609,45,Muara Batang Toru
610,45,Saipar Dolok Hole
611,45,Sayur Matinggi
612,45,Sipirok
613,45,Tano Tombangan Angkola
614,46,Andam Dewi
615,46,Badiri
616,46,Barus
617,46,Barus Utara
618,46,Kolang
619,46,Lumut
620,46,Manduamas
621,46,Pandan
622,46,Pasaribu Tobing
623,46,Pinangsori
624,46,Sarudik
625,46,Sibabangun
626,46,Sirandorung
627,46,Sitahuis
628,46,Sorkam
629,46,Sorkam Barat
630,46,Sosor Gadong
631,46,Suka Bangun
632,46,Tapian Nauli
633,46,Tukka
634,47,Adian Koting
635,47,Garoga
636,47,Muara
637,47,Pagaran
638,47,Pahae Jae
639,47,Pahae Julu
640,47,Pangaribuan
641,47,Parmonangan
642,47,Purbatua
643,47,Siatas Barita
644,47,Siborong-Borong
645,47,Simangumban
646,47,Sipahutar
647,47,Sipoholon
648,47,Tarutung
649,48,Ajibata
650,48,Balige
651,48,Bonatua Lunasi
652,48,Bor-Bor
653,48,Habinsaran
654,48,Laguboti
655,48,Lumban Julu
656,48,Nassau
657,48,Parmaksian
658,48,Pintu Pohan Meranti
659,48,Porsea
660,48,Siantar Narumonda
661,48,Sigumpar
662,48,Silaen
663,48,Tampahan
664,48,Uluan
665,49,Binjai Barat
666,49,Binjai Kota
667,49,Binjai Selatan
668,49,Binjai Timur
669,49,Binjai Utara
670,50,Gunungsitoli
671,50,Gunungsitoli Alo'oa
672,50,Gunungsitoli Barat
673,50,Gunungsitoli Idanoi
674,50,Gunungsitoli Selatan
675,50,Gunungsitoli Utara
676,51,Medan Amplas
677,51,Medan Area
678,51,Medan Barat
679,51,Medan Baru
680,51,Medan Belawan Kota
681,51,Medan Deli
682,51,Medan Denai
683,51,Medan Helvetia
684,51,Medan Johor
685,51,Medan Kota
686,51,Medan Labuhan
687,51,Medan Maimun
688,51,Medan Marelan
689,51,Medan Perjuangan
690,51,Medan Petisah
691,51,Medan Polonia
692,51,Medan Selayang
693,51,Medan Sunggal
694,51,Medan Tembung
695,51,Medan Timur
696,51,Medan Tuntungan
697,52,Padang Sidempuan Angkola Julu
698,52,Padang Sidempuan Batunadua
699,52,Padang Sidempuan Hutaimbaru
700,52,Padang Sidempuan Selatan
701,52,Padang Sidempuan Tenggara
702,52,Padang Sidempuan Utara (Padangsidimpuan)
703,53,Siantar Barat
704,53,Siantar Marihat
705,53,Siantar Marimbun
706,53,Siantar Martoba
707,53,Siantar Selatan
708,53,Siantar Sitalasari
709,53,Siantar Timur
710,53,Siantar Utara
711,54,Sibolga Kota
712,54,Sibolga Sambas
713,54,Sibolga Selatan
714,54,Sibolga Utara
715,55,Datuk Bandar
716,55,Datuk Bandar Timur
717,55,Sei Tualang Raso
718,55,Tanjung Balai Selatan
719,55,Tanjung Balai Utara
720,55,Teluk Nibung
721,56,Bajenis
722,56,Padang Hilir
723,56,Padang Hulu
724,56,Rambutan
725,56,Tebing Tinggi Kota
726,57,Ampek Nagari (IV Nagari )
727,57,Banuhampu
728,57,Baso
729,57,Candung
730,57,IV Angkat Candung (Ampek Angkek)
731,57,IV Koto (Ampek Koto)
732,57,Kamang Magek
733,57,Lubuk Basung
734,57,Malakak
735,57,Matur
736,57,Palembayan
737,57,Palupuh
738,57,Sungai Pua (Puar)
739,57,Tanjung Mutiara
740,57,Tanjung Raya
741,57,Tilatang Kamang
742,58,Asam Jujuhan
743,58,Koto Baru
744,58,Koto Besar
745,58,Koto Salak
746,58,Padang Laweh
747,58,Pulau Punjung
748,58,Sembilan Koto
749,58,Sitiung
750,58,Sungai Rumbai
751,58,Timpeh
752,58,Tiumang
753,59,Pagai Selatan
754,59,Pagai Utara
755,59,Siberut Barat
756,59,Siberut Barat Daya
757,59,Siberut Selatan
758,59,Siberut Tengah
759,59,Siberut Utara
760,59,Sikakap
761,59,Sipora Selatan
762,59,Sipora Utara
763,60,Akabiluru
764,60,Bukik Barisan
765,60,Guguak (Gugu)
766,60,Gunuang Omeh (Gunung Mas)
767,60,Harau
768,60,Kapur IX/Sembilan
769,60,Lareh Sago Halaban
770,60,Luak (Luhak)
771,60,Mungka
772,60,Pangkalan Koto Baru
773,60,Payakumbuh
774,60,Situjuah Limo/Lima Nagari
775,60,Suliki
776,61,2 X 11 Enam Lingkung
777,61,2 X 11 Kayu Tanam
778,61,Batang Anai
779,61,Batang Gasan
780,61,Enam Lingkung
781,61,IV Koto Aur Malintang
782,61,Lubuk Alung
783,61,Nan Sabaris
784,61,Padang Sago
785,61,Patamuan
786,61,Sintuk/Sintuak Toboh Gadang
787,61,Sungai Geringging/Garingging
788,61,Sungai Limau
789,61,Ulakan Tapakih/Tapakis
790,61,V Koto Kampung Dalam
791,61,V Koto Timur
792,61,VII Koto Sungai Sarik
793,62,Bonjol
794,62,Duo Koto (II Koto)
795,62,Lubuk Sikaping
796,62,Mapat Tunggul
797,62,Mapat Tunggul Selatan
798,62,Padang Gelugur
799,62,Panti
800,62,Rao
801,62,Rao Selatan
802,62,Rao Utara
803,62,Simpang Alahan Mati
804,62,Tigo Nagari (III Nagari)
805,63,Gunung Tuleh
806,63,Kinali
807,63,Koto Balingka
808,63,Lembah Melintang
809,63,Luhak Nan Duo
810,63,Pasaman
811,63,Ranah Batahan
812,63,Sasak Ranah Pasisir/Pesisie
813,63,Sei Beremas
814,63,Sungai Aur
815,63,Talamau
816,64,Airpura
817,64,Basa Ampek Balai Tapan
818,64,Batang Kapas
819,64,Bayang
820,64,IV Jurai
821,64,IV Nagari Bayang Utara
822,64,Koto XI Tarusan
823,64,Lengayang
824,64,Linggo Sari Baganti
825,64,Lunang
826,64,Pancung Soal
827,64,Ranah Ampek Hulu Tapan
828,64,Ranah Pesisir
829,64,Silaut
830,64,Sutera
831,65,IV Nagari
832,65,Kamang Baru
833,65,Koto VII
834,65,Kupitan
835,65,Lubuak Tarok
836,65,Sijunjung
837,65,Sumpur Kudus
838,65,Tanjung Gadang
839,66,Bukit Sundi
840,66,Danau Kembar
841,66,Gunung Talang
842,66,Hiliran Gumanti
843,66,IX Koto Sungai Lasi
844,66,Junjung Sirih
845,66,Kubung
846,66,Lembah Gumanti
847,66,Lembang Jaya
848,66,Pantai Cermin
849,66,Payung Sekaki
850,66,Tigo Lurah
851,66,X Koto Diatas
852,66,X Koto Singkarak
853,67,Koto Parik Gadang Diateh
854,67,Pauh Duo
855,67,Sangir
856,67,Sangir Balai Janggo
857,67,Sangir Batang Hari
858,67,Sangir Jujuan
859,67,Sungai Pagu
860,68,Batipuh
861,68,Batipuh Selatan
862,68,Lima Kaum
863,68,Lintau Buo
864,68,Lintau Buo Utara
865,68,Padang Ganting
866,68,Pariangan
867,68,Rambatan
868,68,Salimpaung
869,68,Sepuluh Koto (X Koto)
870,68,Sungai Tarab
871,68,Sungayang
872,68,Tanjung Baru
873,68,Tanjung Emas
874,69,Aur Birugo Tigo Baleh
875,69,Guguk Panjang (Guguak Panjang)
876,69,Mandiangin Koto Selayan
877,70,Bungus Teluk Kabung
878,70,Koto Tangah
879,70,Kuranji
880,70,Lubuk Begalung
881,70,Lubuk Kilangan
882,70,Nanggalo
883,70,Padang Barat
884,70,Padang Selatan
885,70,Padang Timur
886,70,Padang Utara
887,70,Pauh
888,71,Padang Panjang Barat
889,71,Padang Panjang Timur
890,72,Pariaman Selatan
891,72,Pariaman Tengah
892,72,Pariaman Timur
893,72,Pariaman Utara
894,73,Lamposi Tigo Nagari
895,73,Payakumbuh Barat
896,73,Payakumbuh Selatan
897,73,Payakumbuh Timur
898,73,Payakumbuh Utara
899,74,Barangin
900,74,Lembah Segar
901,74,Silungkang
902,74,Talawi
903,75,Lubuk Sikarah
904,75,Tanjung Harapan
905,76,Bantan
906,76,Bengkalis
907,76,Bukit Batu
908,76,Mandau
909,76,Pinggir
910,76,Rupat
911,76,Rupat Utara
912,76,Siak Kecil
913,77,Batang Tuaka
914,77,Concong
915,77,Enok
916,77,Gaung
917,77,Gaung Anak Serka
918,77,Kateman
919,77,Kempas
920,77,Kemuning
921,77,Keritang
922,77,Kuala Indragiri
923,77,Mandah
924,77,Pelangiran
925,77,Pulau Burung
926,77,Reteh
927,77,Sungai Batang
928,77,Tanah Merah
929,77,Teluk Belengkong
930,77,Tembilahan
931,77,Tembilahan Hulu
932,77,Tempuling
933,78,Batang Cenaku
934,78,Batang Gansal
935,78,Batang Peranap
936,78,Kelayang
937,78,Kuala Cenaku
938,78,Lirik
939,78,Lubuk Batu Jaya
940,78,Pasir Penyu
941,78,Peranap
942,78,Rakit Kulim
943,78,Rengat
944,78,Rengat Barat
945,78,Seberida
946,78,Sungai Lala
947,79,Bangkinang
948,79,Bangkinang Kota
949,79,Gunung Sahilan
950,79,Kampar
951,79,Kampar Kiri
952,79,Kampar Kiri Hilir
953,79,Kampar Kiri Hulu
954,79,Kampar Kiri Tengah
955,79,Kampar Timur
956,79,Kampar Utara
957,79,Koto Kampar Hulu
958,79,Kuok
959,79,Perhentian Raja
960,79,Rumbio Jaya
961,79,Salo
962,79,Siak Hulu
963,79,Tambang
964,79,Tapung
965,79,Tapung Hilir
966,79,Tapung Hulu
967,79,XIII Koto Kampar
968,80,Merbau
969,80,Pulaumerbau
970,80,Rangsang
971,80,Rangsang Barat
972,80,Rangsang Pesisir
973,80,Tasik Putri Puyu
974,80,Tebing Tinggi
975,80,Tebing Tinggi Barat
976,80,Tebing Tinggi Timur
977,81,Benai
978,81,Cerenti
979,81,Gunung Toar
980,81,Hulu Kuantan
981,81,Inuman
982,81,Kuantan Hilir
983,81,Kuantan Hilir Seberang
984,81,Kuantan Mudik
985,81,Kuantan Tengah
986,81,Logas Tanah Darat
987,81,Pangean
988,81,Pucuk Rantau
989,81,Sentajo Raya
990,81,Singingi
991,81,Singingi Hilir
992,82,Bandar Petalangan
993,82,Bandar Sei Kijang
994,82,Bunut
995,82,Kerumutan
996,82,Kuala Kampar
997,82,Langgam
998,82,Pangkalan Kerinci
999,82,Pangkalan Kuras
1000,82,Pangkalan Lesung
1001,82,Pelalawan
1002,82,Teluk Meranti
1003,82,Ukui
1004,83,Bagan Sinembah
1005,83,Bangko
1006,83,Bangko Pusaka (Pusako)
1007,83,Batu Hampar
1008,83,Kubu
1009,83,Kubu Babussalam
1010,83,Pasir Limau Kapas
1011,83,Pekaitan
1012,83,Pujud
1013,83,Rantau Kopar
1014,83,Rimba Melintang
1015,83,Simpang Kanan
1016,83,Sinaboi (Senaboi)
1017,83,Tanah Putih
1018,83,Tanah Putih Tanjung Melawan
1019,84,Bangun Purba
1020,84,Bonai Darussalam
1021,84,Kabun
1022,84,Kepenuhan
1023,84,Kepenuhan Hulu
1024,84,Kunto Darussalam
1025,84,Pagaran Tapah Darussalam
1026,84,Pendalian IV Koto
1027,84,Rambah
1028,84,Rambah Hilir
1029,84,Rambah Samo
1030,84,Rokan IV Koto
1031,84,Tambusai
1032,84,Tambusai Utara
1033,84,Tandun
1034,84,Ujung Batu
1035,85,Bunga Raya
1036,85,Dayun
1037,85,Kandis
1038,85,Kerinci Kanan
1039,85,Koto Gasib
1040,85,Lubuk Dalam
1041,85,Mempura
1042,85,Minas
1043,85,Pusako
1044,85,Sabak Auh
1045,85,Siak
1046,85,Sungai Apit
1047,85,Sungai Mandau
1048,85,Tualang
1049,86,Bukit Kapur
1050,86,Dumai Barat
1051,86,Dumai Kota
1052,86,Dumai Selatan
1053,86,Dumai Timur
1054,86,Medang Kampai
1055,86,Sungai Sembilan
1056,87,Bukit Raya
1057,87,Lima Puluh
1058,87,Marpoyan Damai
1059,87,Payung Sekaki
1060,87,Pekanbaru Kota
1061,87,Rumbai
1062,87,Rumbai Pesisir
1063,87,Sail
1064,87,Senapelan
1065,87,Sukajadi
1066,87,Tampan
1067,87,Tenayan Raya
1068,88,Bajubang
1069,88,Batin XXIV
1070,88,Maro Sebo Ilir
1071,88,Maro Sebo Ulu
1072,88,Mersam
1073,88,Muara Bulian
1074,88,Muara Tembesi
1075,88,Pemayung
1076,89,Bathin II Babeko
1077,89,Bathin II Pelayang
1078,89,Bathin III
1079,89,Bathin III Ulu
1080,89,Bungo Dani
1081,89,Jujuhan
1082,89,Jujuhan Ilir
1083,89,Limbur Lubuk Mengkuang
1084,89,Muko-Muko Batin VII
1085,89,Pasar Muara Bungo
1086,89,Pelepat
1087,89,Pelepat Ilir
1088,89,Rantau Pandan
1089,89,Rimbo Tengah
1090,89,Tanah Sepenggal
1091,89,Tanah Sepenggal Lintas
1092,89,Tanah Tumbuh
1093,90,Air Hangat
1094,90,Air Hangat Barat
1095,90,Air Hangat Timur
1096,90,Batang Merangin
1097,90,Bukitkerman
1098,90,Danau Kerinci
1099,90,Depati Tujuh
1100,90,Gunung Kerinci
1101,90,Gunung Raya
1102,90,Gunung Tujuh
1103,90,Kayu Aro
1104,90,Kayu Aro Barat
1105,90,Keliling Danau
1106,90,Sitinjau Laut
1107,90,Siulak
1108,90,Siulak Mukai
1109,91,Bangko
1110,91,Bangko Barat
1111,91,Batang Masumai
1112,91,Jangkat
1113,91,Lembah Masurai
1114,91,Margo Tabir
